region_id	chr	start	stop	pvalue	FDRp	dm_type	adj_diff_meth	meth_diff	abs_diff	case_mean	ctrl_mean	prom	exon	intron	intergenic	gene.overlap.GeneID	promoter.GeneID	dist.to.TSS	tss.GeneID	gene.overlap.gene.name	gene.overlap.source.of.gene.name	gene.overlap.gene.type	gene.overlap.gene.description	gene.overlap.Ensembl.family.description	promoter.gene.name	promoter.source.of.gene.name	promoter.gene.type	promoter.gene.description	promoter.Ensembl.family.description	tss.gene.name	tss.source.of.gene.name	tss.gene.type	tss.gene.description	tss.Ensembl.family.description
1_235234001_235235000	1	235234001	235235000	0.000898908336922828	0.036826114009863	hypo	-10.2043045995848	-10.2733394736895	10.2043045995848	84.3192531189031	94.5925925925926	1	1	1	0	ENSG00000054267	ENSG00000054267	0	NA	ARID4B	ensembl_havana	protein_coding	AT-rich interaction domain 4B [Source:HGNC Symbol;Acc:HGNC:15550]	AT RICH INTERACTIVE DOMAIN CONTAINING 4B ARID DOMAIN CONTAINING 4B 180 KDA SIN3 ASSOCIATED POLYPEPTIDE SIN3 ASSOCIATED POLYPEPTIDE P180 HISTONE DEACETYLASE COMPLEX SUBUNIT SAP180 RETINOBLASTOMA BINDING 1  1|	ARID4B	ensembl_havana	protein_coding	AT-rich interaction domain 4B [Source:HGNC Symbol;Acc:HGNC:15550]	AT RICH INTERACTIVE DOMAIN CONTAINING 4B ARID DOMAIN CONTAINING 4B 180 KDA SIN3 ASSOCIATED POLYPEPTIDE SIN3 ASSOCIATED POLYPEPTIDE P180 HISTONE DEACETYLASE COMPLEX SUBUNIT SAP180 RETINOBLASTOMA BINDING 1  1|	NA	NA	NA	NA	NA
1_23600001_23601000	1	23600001	23601000	2.8341124283625e-05	0.00221697267378081	hyper	11.1132650723437	8.44195334624735	11.1132650723437	9.27528667958068	0.833333333333333	0	0	1	0	ENSG00000197880	NA	-6382	NA	MDS2	ensembl_havana	lncRNA	myelodysplastic syndrome 2 translocation associated [Source:HGNC Symbol;Acc:HGNC:29633]		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_240795001_240796000	1	240795001	240796000	5.19150844344301e-07	7.98398102218091e-05	hypo	-13.9836984207845	-3.1734360410831	13.9836984207845	41.1122782446312	44.2857142857143	0	0	1	0	ENSG00000182901	NA	-23469	NA	RGS7	havana	protein_coding	regulator of G protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003]	REGULATOR OF G SIGNALING 7 RGS7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_245990001_245991000	1	245990001	245991000	0.00036612575330874	0.0179106470896887	hypo	-10.5442834138486	-7.87034131258847	10.5442834138486	39.1527879391122	47.0231292517007	1	0	1	0	ENSG00000185420	ENSG00000185420	-1441	NA	SMYD3	ensembl_havana	protein_coding	SET and MYND domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15513]	|HISTONE LYSINE N METHYLTRANSFERASE SMYD3 EC_2.1.1.354 SET AND MYND DOMAIN CONTAINING 3 ZINC FINGER MYND DOMAIN CONTAINING 1	SMYD3	ensembl_havana	protein_coding	SET and MYND domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15513]	|HISTONE LYSINE N METHYLTRANSFERASE SMYD3 EC_2.1.1.354 SET AND MYND DOMAIN CONTAINING 3 ZINC FINGER MYND DOMAIN CONTAINING 1	NA	NA	NA	NA	NA
1_247518001_247519000	1	247518001	247519000	1.5042628551737e-06	0.000194246200186781	hyper	15.0618433302301	16.8423782416192	15.0618433302301	28.1259803921569	11.2836021505376	1	1	1	0	ENSG00000169224	ENSG00000169224	0	NA	GCSAML	ensembl_havana	protein_coding	germinal center associated signaling and motility like [Source:HGNC Symbol;Acc:HGNC:29583]	GERMINAL CENTER ASSOCIATED SIGNALING AND MOTILITY GERMINAL CENTER B CELL EXPRESSED TRANSCRIPT 2|	GCSAML	ensembl_havana	protein_coding	germinal center associated signaling and motility like [Source:HGNC Symbol;Acc:HGNC:29583]	GERMINAL CENTER ASSOCIATED SIGNALING AND MOTILITY GERMINAL CENTER B CELL EXPRESSED TRANSCRIPT 2|	NA	NA	NA	NA	NA
1_27339001_27340000	1	27339001	27340000	2.49005236844015e-05	0.00199158808172142	hyper	10.7602339181287	10.3257655340735	10.7602339181287	12.8069685415923	2.4812030075188	1	0	0	0	NA	ENSG00000142765	-2020	ENSG00000142765	NA	NA	NA	NA	NA	SYTL1	ensembl_havana	protein_coding	synaptotagmin like 1 [Source:HGNC Symbol;Acc:HGNC:15584]	SYNAPTOTAGMIN  1 EXOPHILIN 7|	SYTL1	ensembl_havana	protein_coding	synaptotagmin like 1 [Source:HGNC Symbol;Acc:HGNC:15584]	SYNAPTOTAGMIN  1 EXOPHILIN 7|
1_28675001_28676000	1	28675001	28676000	0.000142795996575613	0.008293095228051	hyper	10.1039501039501	4.34127448876093	10.1039501039501	76.6339581644233	72.2926836756624	0	0	1	0	ENSG00000162419	NA	6224	NA	GMEB1	ensembl_havana	protein_coding	glucocorticoid modulatory element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4370]	GLUCOCORTICOID MODULATORY ELEMENT BINDING GMEB|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_31412001_31413000	1	31412001	31413000	0.00109403303344225	0.0429209952056501	hyper	10.7714865779382	8.06765166119663	10.7714865779382	34.9773738834188	26.9097222222222	1	0	1	0	ENSG00000168528	ENSG00000168528	-213	NA	SERINC2	ensembl_havana	protein_coding	serine incorporator 2 [Source:HGNC Symbol;Acc:HGNC:23231]	|SERINE INCORPORATOR	SERINC2	ensembl_havana	protein_coding	serine incorporator 2 [Source:HGNC Symbol;Acc:HGNC:23231]	|SERINE INCORPORATOR	NA	NA	NA	NA	NA
1_31582001_31583000	1	31582001	31583000	1.39677948105308e-05	0.0012418091351649	hypo	-11.5795586527294	-14.0873015873016	11.5795586527294	84.1269841269841	98.2142857142857	1	0	1	0	ENSG00000142910	ENSG00000142910	-513	NA	TINAGL1	ensembl_havana	protein_coding	tubulointerstitial nephritis antigen like 1 [Source:HGNC Symbol;Acc:HGNC:19168]	|TUBULOINTERSTITIAL NEPHRITIS ANTIGEN  PRECURSOR GENE TUBULOINTERSTITIAL NEPHRITIS ANTIGEN RELATED	TINAGL1	ensembl_havana	protein_coding	tubulointerstitial nephritis antigen like 1 [Source:HGNC Symbol;Acc:HGNC:19168]	|TUBULOINTERSTITIAL NEPHRITIS ANTIGEN  PRECURSOR GENE TUBULOINTERSTITIAL NEPHRITIS ANTIGEN RELATED	NA	NA	NA	NA	NA
1_33361001_33362000	1	33361001	33362000	8.75174083938208e-07	0.000122975563587663	hyper	10.0867120932626	7.74969343764616	10.0867120932626	9.91185559980832	2.16216216216216	0	0	1	0	ENSG00000134686	NA	-5794	NA	PHC2	ensembl_havana	protein_coding	polyhomeotic homolog 2 [Source:HGNC Symbol;Acc:HGNC:3183]	|POLYHOMEOTIC  2 EARLY DEVELOPMENT REGULATORY 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_35201001_35202000	1	35201001	35202000	0.00130148928866265	0.0493866256878728	hypo	-16.295953042941	-15.7115091563317	16.295953042941	39.2731978505061	54.9847070068377	0	0	0	1	NA	NA	5035	ENSG00000201868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y_RNA	ensembl	misc_RNA	Y RNA [Source:RFAM;Acc:RF00019]	
1_36438001_36439000	1	36438001	36439000	0.000117451003383255	0.00708616373490472	hypo	-11.7576882290562	-10.6719643660433	11.7576882290562	87.7655356339567	98.4375	1	1	1	0	ENSG00000116885	ENSG00000116885	0	NA	OSCP1	ensembl_havana	protein_coding	organic solute carrier partner 1 [Source:HGNC Symbol;Acc:HGNC:29971]	|OSCP1	OSCP1	ensembl_havana	protein_coding	organic solute carrier partner 1 [Source:HGNC Symbol;Acc:HGNC:29971]	|OSCP1	NA	NA	NA	NA	NA
1_37545001_37546000	1	37545001	37546000	0.000310692229897571	0.0157168434392772	hyper	13.8572499405818	22.1233875275387	13.8572499405818	60.2429212680785	38.1195337405398	0	1	1	0	ENSG00000163877	NA	241	NA	SNIP1	ensembl_havana	protein_coding	Smad nuclear interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30587]	|SMAD NUCLEAR INTERACTING 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_38053001_38054000	1	38053001	38054000	0.000567814503482444	0.0255901886611136	hypo	-12.232819115428	-13.0245386092169	12.232819115428	54.7497009000972	67.7742395093141	0	0	1	0	ENSG00000224592	NA	5579	NA	MIR3659HG	havana	lncRNA	MIR3659 host gene [Source:HGNC Symbol;Acc:HGNC:54306]		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_38200001_38201000	1	38200001	38201000	0.000719206132189694	0.0308213314597359	hyper	28.6140089418778	22.6057961646197	28.6140089418778	91.1282051282051	68.5224089635854	0	0	1	0	ENSG00000287987	NA	6385	NA	AL390839.2	havana_tagene	lncRNA	novel transcript		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_38265001_38266000	1	38265001	38266000	2.3022417186768e-06	0.000277262713417529	hypo	-10.0059844404548	-10.9957402355952	10.0059844404548	76.6832821765203	87.6790224121155	0	0	0	1	NA	NA	-50197	ENSG00000237290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LINC01343	havana	lncRNA	long intergenic non-protein coding RNA 1343 [Source:HGNC Symbol;Acc:HGNC:50553]	
1_39360001_39361000	1	39360001	39361000	5.09641840516525e-10	1.62962149280517e-07	hyper	16.206011622076	14.9551244015074	16.206011622076	18.2318646391984	3.276740237691	0	1	1	0	ENSG00000127603	NA	28866	NA	MACF1	ensembl_havana	protein_coding	microtubule actin crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:13664]	|MICROTUBULE ACTIN CROSS LINKING FACTOR 1 ACTIN CROSS LINKING FAMILY 7|UNCHARACTERIZED|AMBIGUOUS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_40802001_40803000	1	40802001	40803000	1.69645189394337e-05	0.00145347981672338	hyper	20.3707604803033	21.0571312114995	20.3707604803033	50.7883864815478	29.7312552700484	1	0	1	0	ENSG00000117013	ENSG00000264582	-1846	NA	KCNQ4	ensembl_havana	protein_coding	potassium voltage-gated channel subfamily Q member 4 [Source:HGNC Symbol;Acc:HGNC:6298]	|POTASSIUM VOLTAGE GATED CHANNEL SUBFAMILY KQT MEMBER 4 KQT  4 POTASSIUM CHANNEL SUBUNIT ALPHA KVLQT4 VOLTAGE GATED POTASSIUM CHANNEL SUBUNIT KV7 4	RN7SL326P	ensembl	misc_RNA	RNA, 7SL, cytoplasmic 326, pseudogene [Source:HGNC Symbol;Acc:HGNC:46342]		NA	NA	NA	NA	NA
1_41712001_41713000	1	41712001	41713000	0.000817848891632277	0.0341308766157747	hypo	-12.2711528946066	-10.5561468008256	12.2711528946066	83.4405637254902	93.9967105263158	0	0	1	0	ENSG00000127124	NA	-49678	NA	HIVEP3	havana	protein_coding	HIVEP zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:13561]	|TRANSCRIPTION FACTOR HIVEP3 HUMAN IMMUNODEFICIENCY VIRUS TYPE I ENHANCER BINDING 3 KAPPA B AND V D J RECOMBINATION SIGNAL SEQUENCES BINDING KAPPA BINDING 1 KBP 1 ZINC FINGER ZAS3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_42931001_42932000	1	42931001	42932000	3.36701197731194e-07	5.58361590285765e-05	hyper	10.3073360285748	8.89046499708139	10.3073360285748	20.6075749460992	11.7171099490178	1	1	1	0	ENSG00000117394	ENSG00000117394	-1075	NA	SLC2A1	ensembl_havana	protein_coding	solute carrier family 2 member 1 [Source:HGNC Symbol;Acc:HGNC:11005]	|SOLUTE CARRIER FAMILY 2 FACILITATED GLUCOSE TRANSPORTER MEMBER 1 GLUCOSE TRANSPORTER TYPE 1 ERYTHROCYTE/BRAIN GLUT 1	SLC2A1	ensembl_havana	protein_coding	solute carrier family 2 member 1 [Source:HGNC Symbol;Acc:HGNC:11005]	|SOLUTE CARRIER FAMILY 2 FACILITATED GLUCOSE TRANSPORTER MEMBER 1 GLUCOSE TRANSPORTER TYPE 1 ERYTHROCYTE/BRAIN GLUT 1	NA	NA	NA	NA	NA
1_48709001_48710000	1	48709001	48710000	0.000131218662951833	0.00775306430187462	hypo	-12	-12.9276315789474	12	87.0723684210526	100	0	0	1	0	ENSG00000186094	NA	-45759	NA	AGBL4	ensembl_havana	protein_coding	ATP/GTP binding protein like 4 [Source:HGNC Symbol;Acc:HGNC:25892]	CYTOSOLIC CARBOXYPEPTIDASE 6 EC_3.4.17.- ATP/GTP BINDING  4|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_51306001_51307000	1	51306001	51307000	3.15380171397816e-05	0.00242264294980071	hypo	-18.1102362204724	-18.6431623931624	18.1102362204724	81.3568376068376	100	1	1	1	0	ENSG00000085831	ENSG00000085831	-410	NA	TTC39A	ensembl_havana	protein_coding	tetratricopeptide repeat domain 39A [Source:HGNC Symbol;Acc:HGNC:18657]	TETRATRICOPEPTIDE REPEAT TPR REPEAT|	TTC39A	ensembl_havana	protein_coding	tetratricopeptide repeat domain 39A [Source:HGNC Symbol;Acc:HGNC:18657]	TETRATRICOPEPTIDE REPEAT TPR REPEAT|	NA	NA	NA	NA	NA
1_52240001_52241000	1	52240001	52241000	1.0264780156677e-26	5.31331340858719e-24	hyper	10.2713072968184	7.21795327536258	10.2713072968184	8.01795327536258	0.8	0	0	1	0	ENSG00000157077	NA	11774	NA	ZFYVE9	ensembl_havana	protein_coding	zinc finger FYVE-type containing 9 [Source:HGNC Symbol;Acc:HGNC:6775]	|ZINC FINGER FYVE DOMAIN CONTAINING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_55536001_55537000	1	55536001	55537000	0.000732538130377727	0.0313084832459859	hypo	-12.6182542418323	-13.9558861577338	12.6182542418323	67.272177448949	81.2280636066828	0	0	1	0	ENSG00000234810	NA	-44037	NA	AL603840.1	havana	lncRNA	novel transcript		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_56807001_56808000	1	56807001	56808000	1.88943652173642e-06	0.000234869524870085	hyper	19.4220430107527	18.5927723437229	19.4220430107527	55.4644151936266	36.8716428499037	0	0	1	0	ENSG00000187889	NA	11405	NA	FYB2	ensembl_havana	protein_coding	FYN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:27295]	FYN BINDING 1 ADHESION AND DEGRANULATION PROMOTING ADAPTOR ADAP FYB 120/130 P120/P130 FYN T BINDING SLAP 130 SLP 76 ASSOCIATED PHOSPHOPROTEIN|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_64687001_64688000	1	64687001	64688000	0.000890144859630076	0.0365188531485494	hyper	22.4655312246553	24.534760475163	22.4655312246553	33.3066902997244	8.7719298245614	0	0	1	0	ENSG00000158966	NA	22804	NA	CACHD1	ensembl_havana	protein_coding	cache domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29314]	VWFA AND CACHE DOMAIN CONTAINING 1 PRECURSOR CACHE DOMAIN CONTAINING 1|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_66334001_66335000	1	66334001	66335000	0.0013140255101219	0.0497404946464904	hypo	-13.1120604666448	-15.0074968243573	13.1120604666448	77.7603603184998	92.7678571428571	0	0	1	0	ENSG00000184588	NA	1815	NA	PDE4B	ensembl_havana	protein_coding	phosphodiesterase 4B [Source:HGNC Symbol;Acc:HGNC:8781]	CAMP SPECIFIC 3' 5' CYCLIC PHOSPHODIESTERASE EC_3.1.4.53 LEARNING/MEMORY PROCESS PROTEIN DUNCE|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_70737001_70738000	1	70737001	70738000	1.57412407420994e-06	0.000201719037255855	hypo	-11.4596949891068	-9.25746554807276	11.4596949891068	88.2949820043748	97.5524475524475	0	0	1	0	ENSG00000229051	NA	-16714	NA	LINC01788	havana	lncRNA	long intergenic non-protein coding RNA 1788 [Source:HGNC Symbol;Acc:HGNC:52577]		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_71390001_71391000	1	71390001	71391000	0.000732896750407166	0.0313149707757224	hypo	-14.858934169279	-11.037296037296	14.858934169279	72.2960372960373	83.3333333333333	0	0	1	0	ENSG00000229956	NA	-10722	NA	ZRANB2-AS2	havana	lncRNA	ZRANB2 antisense RNA 2 (head to head) [Source:HGNC Symbol;Acc:HGNC:43595]		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_77885001_77886000	1	77885001	77886000	5.25834434975643e-13	2.12588052188798e-10	hyper	16.7222222222222	14.2497836699947	16.7222222222222	92.6416242772053	78.3918406072106	1	0	1	0	ENSG00000235927	ENSG00000162614	-2513	NA	NEXN-AS1	havana	lncRNA	NEXN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:31983]		NEXN	ensembl_havana	protein_coding	nexilin F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:29557]	NEXILIN F ACTIN BINDING|	NA	NA	NA	NA	NA
1_78172001_78173000	1	78172001	78173000	2.67603429450074e-05	0.00211354361176856	hypo	-10.3789559239379	-10.9222216470075	10.3789559239379	81.1706375349182	92.0928591819257	1	0	0	0	NA	ENSG00000233333	-766	ENSG00000233333	NA	NA	NA	NA	NA	RNFT1P2	havana	processed_pseudogene	ring finger protein, transmembrane 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44388]		RNFT1P2	havana	processed_pseudogene	ring finger protein, transmembrane 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44388]	
1_86414001_86415000	1	86414001	86415000	0.000781897693946765	0.0329805296840387	hypo	-15.8060814687321	-10.1280593221353	15.8060814687321	77.0514278573518	87.1794871794872	0	0	0	1	NA	NA	-9137	ENSG00000231349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AC119749.1	havana	processed_pseudogene	ribosomal protein L7 (RPL7) pseudogene	
1_87025001_87026000	1	87025001	87026000	2.46367332290367e-08	5.73867217370601e-06	hypo	-16.061513506769	-14.1767932351556	16.061513506769	83.8324660241037	98.0092592592593	0	0	1	0	ENSG00000153936	NA	19872	NA	HS2ST1	ensembl_havana	protein_coding	heparan sulfate 2-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5193]	HEPARAN SULFATE 2 O SULFOTRANSFERASE 2 SULFOTRANSFERASE EC_2.8.2.-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_91769001_91770000	1	91769001	91770000	1.22169460407302e-05	0.00111327885872391	hypo	-11.1104012266803	-10.9307283292852	11.1104012266803	54.3215851467125	65.2523134759977	1	0	1	0	ENSG00000069702	ENSG00000069702	-2571	NA	TGFBR3	ensembl_havana	protein_coding	transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]	TRANSFORMING GROWTH FACTOR BETA RECEPTOR TYPE 3 PRECURSOR TGF BETA RECEPTOR TYPE 3 TGFR 3 BETAGLYCAN TRANSFORMING GROWTH FACTOR BETA RECEPTOR III TGF BETA RECEPTOR TYPE III|	TGFBR3	ensembl_havana	protein_coding	transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]	TRANSFORMING GROWTH FACTOR BETA RECEPTOR TYPE 3 PRECURSOR TGF BETA RECEPTOR TYPE 3 TGFR 3 BETAGLYCAN TRANSFORMING GROWTH FACTOR BETA RECEPTOR III TGF BETA RECEPTOR TYPE III|	NA	NA	NA	NA	NA
1_94250001_94251000	1	94250001	94251000	0.000320463055250479	0.0161035078366168	hyper	10.9178743961353	14.5922169505761	10.9178743961353	85.5547201336675	70.9625031830914	0	1	1	0	ENSG00000137962	NA	2105	NA	ARHGAP29	ensembl_havana	protein_coding	Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]	|RHO GTPASE ACTIVATING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_95510001_95511000	1	95510001	95511000	0.000762013766137635	0.0323194195991376	hypo	-10.5495200535754	-10.0605631347747	10.5495200535754	68.6049261947941	78.6654893295688	1	1	1	0	ENSG00000228971	ENSG00000228971	0	NA	LINC02607	havana	lncRNA	long intergenic non-protein coding RNA 2607 [Source:HGNC Symbol;Acc:HGNC:54049]		LINC02607	havana	lncRNA	long intergenic non-protein coding RNA 2607 [Source:HGNC Symbol;Acc:HGNC:54049]		NA	NA	NA	NA	NA
1_9816001_9817000	1	9816001	9817000	4.12806476098953e-05	0.00302669108556901	hyper	12.2315386878494	9.99101642831542	12.2315386878494	91.4419933792924	81.450976950977	0	0	1	0	ENSG00000171603	NA	6670	NA	CLSTN1	ensembl_havana	protein_coding	calsyntenin 1 [Source:HGNC Symbol;Acc:HGNC:17447]	CALSYNTENIN PRECURSOR ALCADEIN ALC|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1_99374001_99375000	1	99374001	99375000	0.000394209915378579	0.0190810579740573	hyper	27.2077207720772	24.769811743496	27.2077207720772	45.6145431145431	20.8447313710472	0	0	0	1	NA	NA	75140	ENSG00000117600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PLPPR4	ensembl_havana	protein_coding	phospholipid phosphatase related 4 [Source:HGNC Symbol;Acc:HGNC:23496]	PHOSPHOLIPID PHOSPHATASE RELATED TYPE 4 EC_3.1.3.4 BRAIN SPECIFIC PHOSPHATIDIC ACID PHOSPHATASE  1 LIPID PHOSPHATE PHOSPHATASE RELATED TYPE 4 PLASTICITY RELATED GENE 1 PRG 1
1_99406001_99407000	1	99406001	99407000	0.000107881477179709	0.0066169126972382	hypo	-15.6288156288156	-11.9151911620175	15.6288156288156	71.2792739473412	83.1944651093587	0	0	0	1	NA	NA	-57378	ENSG00000233983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AL365220.1	havana	processed_pseudogene	chromosome 1 open reading frame 123 (C1orf123) pseudogene	
10_102599001_102600000	10	102599001	102600000	5.95148808053665e-07	8.99738420946273e-05	hyper	15.1842392197279	12.0858386306671	15.1842392197279	13.3358386306671	1.25	0	1	1	0	ENSG00000107882	NA	7480	NA	SUFU	ensembl_havana	protein_coding	SUFU negative regulator of hedgehog signaling [Source:HGNC Symbol;Acc:HGNC:16466]	SUPPRESSOR OF FUSED HOMOLOG|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_103844001_103845000	10	103844001	103845000	3.12777938239994e-05	0.00240528508736284	hypo	-12.8000889152341	-12.4831808896166	12.8000889152341	86.5552806488449	99.0384615384615	0	0	1	0	ENSG00000107957	NA	10407	NA	SH3PXD2A	ensembl_havana	protein_coding	SH3 and PX domains 2A [Source:HGNC Symbol;Acc:HGNC:23664]	SH3 AND PX DOMAIN CONTAINING 2A FIVE SH3 DOMAIN CONTAINING SH3 MULTIPLE DOMAINS 1 TYROSINE KINASE SUBSTRATE WITH FIVE SH3 DOMAINS|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_106970001_106971000	10	106970001	106971000	0.000560503337289293	0.0253113542571971	hyper	12.625655998226	12.1021956506057	12.625655998226	89.7424692762808	77.6402736256751	1	1	1	0	ENSG00000108018	ENSG00000200626	0	NA	SORCS1	ensembl_havana	protein_coding	sortilin related VPS10 domain containing receptor 1 [Source:HGNC Symbol;Acc:HGNC:16697]	VACUOLAR SORTING/TARGETING 10 PRECURSOR CARBOXYPEPTIDASE Y RECEPTOR CPY RECEPTOR SORTILIN VPS10 VACUOLAR CARBOXYPEPTIDASE SORTING RECEPTOR VPS10|	RNA5SP325	ensembl	rRNA_pseudogene	RNA, 5S ribosomal pseudogene 325 [Source:HGNC Symbol;Acc:HGNC:43225]		NA	NA	NA	NA	NA
10_10715001_10716000	10	10715001	10716000	1.26397117711759e-08	3.11935106857501e-06	hypo	-14.9167523124358	-11.784344475858	14.9167523124358	83.3910941206332	95.1754385964912	0	0	0	1	NA	NA	60662	ENSG00000228997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AL136452.1	havana	processed_pseudogene	ORM1-like (S. cerevisiae) pseudogene	
10_10903001_10904000	10	10903001	10904000	0.00130927937858385	0.0495890178747158	hypo	-13.75	-14.9745271149212	13.75	83.2397585993645	98.2142857142857	0	0	1	0	ENSG00000048740	NA	31263	NA	CELF2	ensembl_havana	protein_coding	CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550]	CUGBP ELAV  FAMILY MEMBER 2 CELF 2 BRUNO  3 CUG TRIPLET REPEAT RNA BINDING 2 CUG BP2 CUG BP AND ETR 3  FACTOR 2 ELAV TYPE RNA BINDING 3 ETR 3 RNA BINDING BRUNOL 3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_110374001_110375000	10	110374001	110375000	3.28406817435202e-05	0.00250113674030108	hyper	13.7338295233032	11.9644318799309	13.7338295233032	95.3948149027053	83.4303830227743	0	0	0	1	NA	NA	-69065	ENSG00000119953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMNDC1	ensembl_havana	protein_coding	survival motor neuron domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16900]	SURVIVAL OF MOTOR NEURON RELATED SPLICING FACTOR 30 SURVIVAL MOTOR NEURON DOMAIN CONTAINING 1|
10_112822001_112823000	10	112822001	112823000	2.58940164392609e-27	1.34956850464527e-24	hypo	-17.7247333671915	-17.9618001046573	17.7247333671915	70.9576138147567	88.9194139194139	1	0	0	0	NA	ENSG00000260917	-165	ENSG00000285676	NA	NA	NA	NA	NA	AL158212.3	havana	lncRNA	novel transcript, overlapping to VTI1A		AL158212.5	havana	lncRNA	novel transcript, antisense to VTI1A	
10_113425001_113426000	10	113425001	113426000	6.98284404748632e-05	0.00462181855489264	hypo	-12.1173320917239	-10.8016113143822	12.1173320917239	77.3562834224599	88.1578947368421	0	0	0	1	NA	NA	-56616	ENSG00000230018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PPIAP39	havana	processed_pseudogene	peptidylprolyl isomerase A pseudogene 39 [Source:HGNC Symbol;Acc:HGNC:53663]	
10_113525001_113526000	10	113525001	113526000	3.20260364978968e-05	0.00245142470626002	hyper	11.53924984628	10.7796558104907	11.53924984628	79.7433310241659	68.9636752136752	0	0	0	1	NA	NA	-24837	ENSG00000148702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	HABP2	ensembl_havana	protein_coding	hyaluronan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4798]	HYALURONAN BINDING 2 PRECURSOR EC_3.4.21.- PLASMA HYALURONAN BINDING [CONTAINS HYALURONAN BINDING 2.50 KDA HEAVY CHAIN; HYALURONAN BINDING 2.50 KDA HEAVY CHAIN ALTERNATE FORM; HYALURONAN BINDING 2 27 KDA LIGHT CHAIN; HYALURONAN BINDING 2 27 KDA LIGHT CHAIN ALTERNATE FORM]|
10_11595001_11596000	10	11595001	11596000	0.00117486324033784	0.0454996179396266	hyper	10.8552631578947	13.3811079866746	10.8552631578947	61.7949735328931	48.4138655462185	0	0	1	0	ENSG00000148429	NA	-15305	NA	USP6NL	ensembl_havana	protein_coding	USP6 N-terminal like [Source:HGNC Symbol;Acc:HGNC:16858]	USP6 N TERMINAL|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10_118569001_118570000	10	118569001	118570000	6.22657181725165e-06	0.000633134465598989	hypo	-11.211390105144	-12.7996131262073	11.211390105144	84.0369986762816	96.836611802489	1	0	0	0	NA	ENSG00000234309	-2871	ENSG00000234309	NA	NA	NA	NA	NA	SLC25A18P1	havana	processed_pseudogene	solute carrier family 25 member 18 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43857]		SLC25A18P1	havana	processed_pseudogene	solute carrier family 25 member 18 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43857]	
